country_code,country_name,region,climate_zone,year,temp_annual_mean,precip_annual_total,temp_annual_anomaly,precip_annual_anomaly,temp_yoy_diff,precip_yoy_diff
FRA,France,Western Europe,Temperate Oceanic,1960,11.193162773451983,843.1,0.31955805833642276,56.41333333333335,,
FRA,France,Western Europe,Temperate Oceanic,1961,12.213511264720943,652.0,1.3399065496053815,-134.68666666666667,1.02034849126896,-191.10000000000002
FRA,France,Western Europe,Temperate Oceanic,1962,10.208492703533027,668.1,-0.6651120115825345,-118.58666666666667,-2.0050185611879154,16.100000000000023
FRA,France,Western Europe,Temperate Oceanic,1963,9.89848886328725,710.0,-0.9751158518283107,-76.68666666666667,-0.310003840245777,41.89999999999998
FRA,France,Western Europe,Temperate Oceanic,1964,10.885836423186257,680.8,0.012231708070695993,-105.88666666666666,0.9873475598990069,-29.200000000000045
FRA,France,Western Europe,Temperate Oceanic,1965,10.511926523297491,1014.0,-0.36167819181806965,227.31333333333336,-0.37390989988876555,333.20000000000005
FRA,France,Western Europe,Temperate Oceanic,1966,11.319857270865336,907.0,0.44625255574977496,120.31333333333333,0.8079307475678448,-107.0
FRA,France,Western Europe,Temperate Oceanic,1967,11.038719278033794,738.2,0.16511456291823365,-48.48666666666667,-0.2811379928315425,-168.79999999999995
FRA,France,Western Europe,Temperate Oceanic,1968,10.583364231862562,942.6,-0.29024048325299706,155.91333333333333,-0.45535504617123124,204.39999999999998
FRA,France,Western Europe,Temperate Oceanic,1969,10.69954813108039,774.0,-0.1740565840351713,-12.68666666666666,0.11618389921782679,-168.60000000000002
FRA,France,Western Europe,Temperate Oceanic,1970,10.696189836149514,836.2,-0.1774148789660469,49.51333333333332,-0.0033582949308748056,62.200000000000045
FRA,France,Western Europe,Temperate Oceanic,1971,10.487240783410138,855.0,-0.3863639317054222,68.31333333333335,-0.20894905273937603,18.799999999999955
FRA,France,Western Europe,Temperate Oceanic,1972,10.383624706463973,855.0,-0.48998000865158814,68.31333333333336,-0.10361607694616559,0.0
FRA,France,Western Europe,Temperate Oceanic,1973,10.440335381464413,704.1,-0.4332693336511471,-82.58666666666664,0.05671067500044025,-150.89999999999998
FRA,France,Western Europe,Temperate Oceanic,1974,11.089259472606246,827.6,0.21565475749068605,40.91333333333335,0.6489240911418328,123.5
FRA,France,Western Europe,Temperate Oceanic,1975,10.656987967229902,764.3,-0.21661674788565768,-22.386666666666663,-0.4322715053763435,-63.30000000000007
FRA,France,Western Europe,Temperate Oceanic,1976,11.452690643925349,655.0,0.5790859288097886,-131.68666666666667,0.7957026766954467,-109.29999999999995
FRA,France,Western Europe,Temperate Oceanic,1977,10.791406169994879,921.9000000000001,-0.08219854512068114,135.21333333333337,-0.6612844739304702,266.9000000000001
FRA,France,Western Europe,Temperate Oceanic,1978,10.532700972862264,729.7,-0.34090374225329717,-56.98666666666665,-0.2587051971326151,-192.20000000000005
FRA,France,Western Europe,Temperate Oceanic,1979,10.524375960061443,914.6,-0.3492287550541168,127.91333333333331,-0.008325012800820986,184.89999999999998
FRA,France,Western Europe,Temperate Oceanic,1980,10.052564886911382,785.5,-0.8210398282041775,-1.1866666666666674,-0.4718110731500609,-129.10000000000002
FRA,France,Western Europe,Temperate Oceanic,1981,10.698835765488992,997.8000000000001,-0.17476894962656897,211.11333333333334,0.6462708785776101,212.30000000000007
FRA,France,Western Europe,Temperate Oceanic,1982,11.803058115719407,776.6,0.9294534006038454,-10.086666666666666,1.1042223502304154,-221.20000000000005
FRA,France,Western Europe,Temperate Oceanic,1983,11.199206989247314,823.8,0.32560227413175136,37.11333333333332,-0.6038511264720938,47.19999999999993
FRA,France,Western Europe,Temperate Oceanic,1984,10.655112161661105,828.1,-0.21849255345445587,41.413333333333334,-0.5440948275862088,4.300000000000068
FRA,France,Western Europe,Temperate Oceanic,1985,10.316703149001537,619.8,-0.5569015661140243,-166.88666666666668,-0.338409012659568,-208.30000000000007
FRA,France,Western Europe,Temperate Oceanic,1986,10.611065668202764,875.3,-0.2625390469127958,88.61333333333334,0.29436251920122736,255.5
FRA,France,Western Europe,Temperate Oceanic,1987,10.480243215565796,814.4,-0.39336149954976457,27.713333333333324,-0.13082245263696812,-60.89999999999998
FRA,France,Western Europe,Temperate Oceanic,1988,11.56059356074651,755.1,0.6869888456309479,-31.58666666666668,1.0803503451807135,-59.299999999999955
FRA,France,Western Europe,Temperate Oceanic,1989,12.109491807475678,554.0,1.2358870923601182,-232.68666666666667,0.5488982467291681,-201.10000000000002
FRA,France,Western Europe,Temperate Oceanic,1990,12.306709549411162,620.1,1.4331048342956016,-166.58666666666667,0.19721774193548391,66.10000000000002
FRA,France,Western Europe,Temperate Oceanic,1991,10.945433307731696,556.4,0.07182859261613432,-230.2866666666667,-1.361276241679466,-63.700000000000045
FRA,France,Western Europe,Temperate Oceanic,1992,11.288792176492398,725.1,0.4151874613768382,-61.58666666666665,0.34335886876070276,168.70000000000005
FRA,France,Western Europe,Temperate Oceanic,1993,11.132435355862775,731.2,0.25883064074721435,-55.48666666666668,-0.15635682062962353,6.100000000000023
FRA,France,Western Europe,Temperate Oceanic,1994,12.380674603174604,858.0,1.5070698880590427,71.3133333333333,1.2482392473118296,126.79999999999995
FRA,France,Western Europe,Temperate Oceanic,1995,11.928164362519203,763.3,1.054559647403641,-23.386666666666663,-0.4525102406554016,-94.70000000000005
FRA,France,Western Europe,Temperate Oceanic,1996,10.848509763935239,822.8,-0.02509495118032375,36.113333333333344,-1.0796545985839643,59.5
FRA,France,Western Europe,Temperate Oceanic,1997,12.011164874551971,624.3,1.1375601594364106,-162.38666666666666,1.1626551106167327,-198.5
FRA,France,Western Europe,Temperate Oceanic,1998,11.328612391193039,672.7,0.4550076760774761,-113.98666666666668,-0.6825524833589327,48.40000000000009
FRA,France,Western Europe,Temperate Oceanic,1999,11.839311955965181,846.0,0.9657072408496216,59.31333333333335,0.5106995647721426,173.29999999999995
FRA,France,Western Europe,Temperate Oceanic,2000,12.064747868001483,798.7,1.191143152885923,12.01333333333335,0.22543591203630164,-47.299999999999955
FRA,France,Western Europe,Temperate Oceanic,2001,11.437865463389656,782.4,0.5642607482740966,-4.286666666666655,-0.6268824046118269,-16.300000000000068
FRA,France,Western Europe,Temperate Oceanic,2002,12.18455069124424,750.4,1.310945976128679,-36.28666666666667,0.7466852278545844,-32.0
FRA,France,Western Europe,Temperate Oceanic,2003,12.513887608806963,726.9,1.6402828936914033,-59.786666666666655,0.3293369175627223,-23.5
FRA,France,Western Europe,Temperate Oceanic,2004,11.449895871956494,709.9,0.5762911568409345,-76.78666666666669,-1.0639917368504683,-17.0
FRA,France,Western Europe,Temperate Oceanic,2005,11.595708525345621,606.1,0.7221038102300614,-180.58666666666667,0.14581265338912708,-103.79999999999995
FRA,France,Western Europe,Temperate Oceanic,2006,12.16512736815156,751.6,1.2915226530360007,-35.08666666666666,0.5694188428059395,145.5
FRA,France,Western Europe,Temperate Oceanic,2007,11.705169610855094,739.0,0.831564895739534,-47.68666666666668,-0.4599577572964666,-12.600000000000023
FRA,France,Western Europe,Temperate Oceanic,2008,11.186965455444321,806.5,0.31336074032875966,19.813333333333347,-0.518204155410773,67.5
FRA,France,Western Europe,Temperate Oceanic,2009,11.735572836661547,683.3,0.8619681215459857,-103.38666666666668,0.5486073812172254,-123.20000000000005
FRA,France,Western Europe,Temperate Oceanic,2010,10.603961213517666,786.3,-0.2696435015978954,-0.38666666666667737,-1.1316116231438809,103.0
FRA,France,Western Europe,Temperate Oceanic,2011,12.698519585253457,640.3,1.8249148701378957,-146.38666666666666,2.0945583717357916,-146.0
FRA,France,Western Europe,Temperate Oceanic,2012,11.707702385366455,724.5,0.8340976702508955,-62.18666666666668,-0.9908171998870028,84.20000000000005
FRA,France,Western Europe,Temperate Oceanic,2013,11.119238991295441,837.7,0.24563427617988254,51.01333333333333,-0.5884633940710131,113.20000000000005
FRA,France,Western Europe,Temperate Oceanic,2014,12.618919610855095,754.8,1.745314895739534,-31.88666666666665,1.499680619559653,-82.90000000000009
FRA,France,Western Europe,Temperate Oceanic,2015,12.527083333333335,599.1,1.653478618217773,-187.58666666666664,-0.09183627752175916,-155.69999999999993
FRA,France,Western Europe,Temperate Oceanic,2016,11.907323569398097,785.9,1.0337188542825364,-0.7866666666666831,-0.6197597639352388,186.79999999999995
FRA,France,Western Europe,Temperate Oceanic,2017,11.954989759344599,760.2,1.0813850442290374,-26.48666666666668,0.04766618994650251,-25.699999999999932
FRA,France,Western Europe,Temperate Oceanic,2018,12.93594982078853,768.1,2.06234510567297,-18.58666666666663,0.9809600614439304,7.899999999999977
FRA,France,Western Europe,Temperate Oceanic,2019,12.764238351254482,708.9,1.8906336361389198,-77.78666666666666,-0.17171146953404737,-59.200000000000045
FRA,France,Western Europe,Temperate Oceanic,2020,13.349488011370658,662.4,2.475883296255098,-124.28666666666666,0.5852496601161761,-46.5
FRA,France,Western Europe,Temperate Oceanic,2021,11.57770737327189,811.4,0.7041026581563289,24.713333333333345,-1.7717806380987682,149.0
FRA,France,Western Europe,Temperate Oceanic,2022,13.2146678187404,661.4,2.3410631036248386,-125.28666666666666,1.6369604454685103,-150.0
FRA,France,Western Europe,Temperate Oceanic,2023,13.196060547875064,884.6,2.3224558327595033,97.91333333333333,-0.018607270865336645,223.20000000000005
IND,India,South Asia,Monsoonal / Tropical,1960,25.867875417130147,1192.5,0.24587653609830973,4.283333333333333,,
IND,India,South Asia,Monsoonal / Tropical,1961,25.17461149513569,1765.1000000000001,-0.4473873858961464,576.8833333333333,-0.6932639219944576,572.6000000000001
IND,India,South Asia,Monsoonal / Tropical,1962,25.26207245263697,1076.6000000000001,-0.3599264283948657,-111.61666666666665,0.08746095750128191,-688.5
IND,India,South Asia,Monsoonal / Tropical,1963,26.024195468509987,1194.1000000000001,0.4021965874781503,5.883333333333313,0.7621230158730157,117.5
IND,India,South Asia,Monsoonal / Tropical,1964,25.986789333827705,1314.8,0.36479045279587413,126.5833333333333,-0.037406134682282044,120.69999999999982
IND,India,South Asia,Monsoonal / Tropical,1965,26.1990188172043,777.7,0.5770199361724654,-410.51666666666677,0.2122294833765963,-537.0999999999999
IND,India,South Asia,Monsoonal / Tropical,1966,26.277472478238607,935.5,0.6554735972067723,-252.71666666666675,0.07845366103430607,157.79999999999995
IND,India,South Asia,Monsoonal / Tropical,1967,26.018859447004605,1446.2,0.396860565972774,257.9833333333333,-0.2586130312340025,510.70000000000005
IND,India,South Asia,Monsoonal / Tropical,1968,25.401236559139786,1349.6000000000001,-0.22076232189205017,161.38333333333327,-0.6176228878648189,-96.59999999999991
IND,India,South Asia,Monsoonal / Tropical,1969,25.987788658474145,1226.1999999999998,0.36578977744230823,37.98333333333321,0.5865520993343587,-123.40000000000032
IND,India,South Asia,Monsoonal / Tropical,1970,25.194178187403992,1198.8,-0.42782069362784075,10.583333333333258,-0.7936104710701528,-27.399999999999864
IND,India,South Asia,Monsoonal / Tropical,1971,24.723543906810036,1729.7000000000003,-0.898454974221799,541.4833333333333,-0.4706342805939556,530.9000000000003
IND,India,South Asia,Monsoonal / Tropical,1972,26.076930231121,1097.4,0.45493135008916497,-90.81666666666672,1.3533863243109643,-632.3000000000002
IND,India,South Asia,Monsoonal / Tropical,1973,25.667391833077318,1615.0,0.045392952045481515,426.78333333333325,-0.40953839804368286,517.5999999999999
IND,India,South Asia,Monsoonal / Tropical,1974,25.716420250896054,1026.9,0.09442136986422216,-161.31666666666675,0.0490284178187359,-588.0999999999999
IND,India,South Asia,Monsoonal / Tropical,1975,25.372062211981568,1385.1000000000001,-0.24993666905026815,196.88333333333324,-0.3443580389144856,358.20000000000005
IND,India,South Asia,Monsoonal / Tropical,1976,25.779984859720674,1057.5,0.1579859786888426,-130.71666666666678,0.407922647739106,-327.60000000000014
IND,India,South Asia,Monsoonal / Tropical,1977,25.75475358422939,1482.8000000000002,0.13275470319755556,294.58333333333337,-0.0252312754912829,425.3000000000002
IND,India,South Asia,Monsoonal / Tropical,1978,24.988173323092678,1090.0,-0.6338255579391561,-98.21666666666665,-0.7665802611367134,-392.8000000000002
IND,India,South Asia,Monsoonal / Tropical,1979,26.039566692268306,779.1,0.41756781123647,-409.1166666666667,1.0513933691756279,-310.9
IND,India,South Asia,Monsoonal / Tropical,1980,26.157694042763566,1864.6,0.5356951617317298,676.3833333333333,0.11812735049526069,1085.5
IND,India,South Asia,Monsoonal / Tropical,1981,25.211308243727597,822.9,-0.4106906373042373,-365.3166666666667,-0.9463857990359692,-1041.6999999999998
IND,India,South Asia,Monsoonal / Tropical,1982,25.400941500256014,1503.5,-0.22105738077581805,315.28333333333325,0.1896332565284169,680.6
IND,India,South Asia,Monsoonal / Tropical,1983,25.089764464925754,962.5,-0.5322344161060801,-225.71666666666675,-0.3111770353302603,-541.0
IND,India,South Asia,Monsoonal / Tropical,1984,25.345024718823385,988.5000000000001,-0.27697416220845056,-199.71666666666673,0.25526025389763163,26.000000000000114
IND,India,South Asia,Monsoonal / Tropical,1985,25.67051779313876,832.8000000000001,0.0485189121069259,-355.41666666666663,0.325493074315375,-155.70000000000005
IND,India,South Asia,Monsoonal / Tropical,1986,25.71110407066052,1249.6,0.08910518962868696,61.38333333333324,0.04058627752176136,416.79999999999984
IND,India,South Asia,Monsoonal / Tropical,1987,25.803511264720942,703.5,0.18151238368910713,-484.71666666666675,0.09240719406042075,-546.0999999999999
IND,India,South Asia,Monsoonal / Tropical,1988,26.023871585712516,1109.4,0.4018727046806851,-78.81666666666666,0.2203603209915741,405.9000000000001
IND,India,South Asia,Monsoonal / Tropical,1989,25.478133640552997,753.8000000000001,-0.14386524047883942,-434.4166666666667,-0.5457379451595195,-355.6
IND,India,South Asia,Monsoonal / Tropical,1990,25.123045314900153,1307.3,-0.498953566131681,119.08333333333327,-0.35508832565284365,553.4999999999999
IND,India,South Asia,Monsoonal / Tropical,1991,26.04445084485407,1089.4,0.42245196382223593,-98.8166666666667,0.9214055299539154,-217.89999999999986
IND,India,South Asia,Monsoonal / Tropical,1992,25.886787170930663,585.6,0.26478828989882813,-602.6166666666667,-0.1576636739234054,-503.80000000000007
IND,India,South Asia,Monsoonal / Tropical,1993,25.473584869431644,1335.6,-0.14841401160019055,147.38333333333333,-0.4132023014990196,749.9999999999999
IND,India,South Asia,Monsoonal / Tropical,1994,25.470152969790067,1396.7,-0.15184591124176774,208.4833333333333,-0.003431899641576308,61.100000000000136
IND,India,South Asia,Monsoonal / Tropical,1995,25.847876984126984,887.3,0.2258781030951491,-300.91666666666674,0.37772401433691627,-509.4000000000001
IND,India,South Asia,Monsoonal / Tropical,1996,25.818531083920405,1164.6000000000001,0.1965322028885712,-23.61666666666672,-0.02934590020657879,277.3000000000002
IND,India,South Asia,Monsoonal / Tropical,1997,24.968099078341012,1307.1,-0.6538998026908205,118.88333333333324,-0.8504320055793926,142.49999999999977
IND,India,South Asia,Monsoonal / Tropical,1998,25.865957501280082,955.0,0.24395862024824755,-233.21666666666673,0.8978584229390698,-352.0999999999999
IND,India,South Asia,Monsoonal / Tropical,1999,25.062181899641576,1347.2,-0.5598169813902573,158.9833333333333,-0.803775601638506,392.20000000000005
IND,India,South Asia,Monsoonal / Tropical,2000,25.30167655419602,881.3,-0.3203223268358147,-306.91666666666674,0.23949465455444496,-465.9000000000001
IND,India,South Asia,Monsoonal / Tropical,2001,25.482037250384025,1024.9,-0.13996163064780967,-163.31666666666672,0.18036069618800354,143.60000000000014
IND,India,South Asia,Monsoonal / Tropical,2002,26.154678059395803,1080.2,0.5326791783639674,-108.0166666666667,0.6726408090117779,55.299999999999955
IND,India,South Asia,Monsoonal / Tropical,2003,25.79667690732207,1251.6,0.1746780262902344,63.38333333333325,-0.35800115207373295,171.39999999999986
IND,India,South Asia,Monsoonal / Tropical,2004,25.88192528735632,939.6999999999999,0.25992640632448705,-248.51666666666677,0.08524838003425117,-311.9
IND,India,South Asia,Monsoonal / Tropical,2005,25.817918586789556,1099.2,0.19591970575772066,-89.01666666666678,-0.06400670056676461,159.5000000000001
IND,India,South Asia,Monsoonal / Tropical,2006,25.59123271889401,1390.7,-0.03076616213782568,202.48333333333332,-0.22668586789554723,291.5
IND,India,South Asia,Monsoonal / Tropical,2007,25.847034690220173,955.3,0.22503580918833985,-232.91666666666674,0.25580197132616433,-435.4000000000001
IND,India,South Asia,Monsoonal / Tropical,2008,25.722870782350757,904.4,0.10087190131892498,-283.8166666666667,-0.12416390786941633,-50.89999999999998
IND,India,South Asia,Monsoonal / Tropical,2009,26.422210701484897,1115.6,0.8002118204530605,-72.61666666666667,0.6993399191341396,211.19999999999993
IND,India,South Asia,Monsoonal / Tropical,2010,26.511385688684076,791.7,0.8893868076522414,-396.51666666666677,0.08917498719917916,-323.89999999999986
IND,India,South Asia,Monsoonal / Tropical,2011,25.357664490527394,1488.5,-0.2643343905044402,300.2833333333333,-1.1537211981566813,696.8
IND,India,South Asia,Monsoonal / Tropical,2012,25.3649156470152,1192.1999999999998,-0.25708323401663336,3.9833333333332366,0.007251156487804167,-296.3000000000002
IND,India,South Asia,Monsoonal / Tropical,2013,25.063056195596516,1663.8,-0.5589426854353174,475.58333333333337,-0.3018594514186823,471.60000000000014
IND,India,South Asia,Monsoonal / Tropical,2014,26.045147849462367,835.5,0.42314896843053135,-352.71666666666675,0.9820916538658508,-828.3
IND,India,South Asia,Monsoonal / Tropical,2015,25.916659626216077,1360.8999999999999,0.2946607451842433,172.68333333333317,-0.12848822324628983,525.3999999999999
IND,India,South Asia,Monsoonal / Tropical,2016,25.94139970337412,1438.8000000000002,0.31940082234228573,250.5833333333333,0.02474007715804305,77.90000000000032
IND,India,South Asia,Monsoonal / Tropical,2017,26.07596966205837,1033.8,0.45397078102653676,-154.4166666666667,0.13456995868424926,-405.0000000000002
IND,India,South Asia,Monsoonal / Tropical,2018,25.968796082949307,1286.7,0.34679720191747315,98.48333333333325,-0.10717357910906244,252.9000000000001
IND,India,South Asia,Monsoonal / Tropical,2019,25.960135688684076,1598.6000000000001,0.33813680765224063,410.3833333333334,-0.00866039426523102,311.9000000000001
IND,India,South Asia,Monsoonal / Tropical,2020,25.766917562724014,1936.2,0.14491868169218028,747.9833333333331,-0.19321812596006183,337.5999999999999
IND,India,South Asia,Monsoonal / Tropical,2021,25.698015873015873,1359.1,0.0760169919840387,170.8833333333333,-0.06890168970814159,-577.1000000000001
IND,India,South Asia,Monsoonal / Tropical,2022,25.892398233486944,1961.8999999999999,0.27039935245510777,773.6833333333333,0.19438236047107083,602.8
IND,India,South Asia,Monsoonal / Tropical,2023,25.64030465949821,1358.0,0.01830577846637323,169.78333333333325,-0.2520935739887342,-603.8999999999999
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1960,15.169454022988505,1558.0,0.014413520902119448,-147.3233333333333,,
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1961,15.415682283666156,1759.8999999999999,0.2606417815797683,54.576666666666654,0.24622826067765047,201.89999999999986
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1962,15.180346262160777,1528.8,0.025305760074392076,-176.52333333333326,-0.23533602150537902,-231.0999999999999
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1963,15.048644393241167,1982.3,-0.10639610884521893,276.9766666666667,-0.13170186891960967,453.5
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1964,14.80534668149796,2231.6,-0.3496938205884253,526.2766666666668,-0.2432977117432067,249.29999999999995
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1965,15.149964797747055,1839.2,-0.0050757043393304295,133.87666666666672,0.34461811624909444,-392.39999999999986
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1966,15.318816564260112,1584.0,0.16377606217372623,-121.32333333333335,0.16885176651305756,-255.20000000000005
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1967,15.283121479774707,1470.8,0.12808097768831908,-234.5233333333333,-0.035695084485405815,-113.20000000000005
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1968,14.822618650352242,1899.6,-0.332421851734143,194.27666666666664,-0.4605028294224649,428.79999999999995
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1969,15.26513888888889,1086.2,0.11009838680250301,-619.1233333333332,0.44252023853664824,-813.3999999999999
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1970,15.2791404249872,1599.6000000000001,0.12409992290081313,-105.7233333333333,0.01400153609830923,513.4000000000001
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1971,14.866793394777266,1539.1,-0.2882471073091207,-166.2233333333333,-0.4123470302099328,-60.50000000000023
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1972,15.256120689655171,1988.3,0.10108018756878605,282.9766666666667,0.38932729487790496,449.20000000000005
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1973,15.302220942140297,1582.0,0.14718044005391087,-123.32333333333328,0.04610025248512528,-406.29999999999995
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1974,14.76793906810036,1677.4,-0.38710143398602775,-27.92333333333329,-0.5342818740399373,95.40000000000009
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1975,14.957580005120327,1311.6,-0.1974604969660585,-393.7233333333333,0.1896409370199681,-365.8000000000002
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1976,15.026859473489061,1418.9,-0.12818102859732403,-286.4233333333333,0.06927946836873389,107.30000000000018
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1977,15.168284690220174,2378.8,0.013244188133787768,673.4766666666667,0.14142521673111297,959.9000000000001
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1978,14.953701996927803,1932.9,-0.2013385051585829,227.57666666666668,-0.21458269329237112,-445.9000000000001
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1979,15.131892601126472,1792.4,-0.02314790095991463,87.07666666666668,0.17819060419866872,-140.5
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1980,15.399896798912373,1403.4,0.24485629682598553,-301.9233333333333,0.2680041977859009,-389.0
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1981,15.29784690220174,1934.4,0.14280640011535453,229.07666666666665,-0.10204989671063203,531.0
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1982,15.329434843830006,1737.1,0.17439434174361898,31.77666666666667,0.03158794162826517,-197.30000000000018
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1983,15.519498207885306,1611.7,0.3644577057989184,-93.62333333333332,0.1900633640553,-125.39999999999986
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1984,15.001490854035348,1497.1,-0.15354964805103796,-208.22333333333333,-0.5180073538499581,-114.60000000000014
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1985,14.843978494623656,1496.6,-0.31106200746273044,-208.7233333333333,-0.15751235941169206,-0.5
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1986,15.045843573988735,1685.2,-0.10919692809765087,-20.123333333333278,0.20186507936507958,188.60000000000014
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1987,15.791557219662058,1398.7,0.6365167175756725,-306.62333333333333,0.7457136456733231,-286.5
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1988,15.32873470522803,1873.6000000000001,0.17369420314164433,168.27666666666673,-0.4628225144340288,474.9000000000001
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1989,14.907098054275474,1907.3,-0.24794244781091246,201.9766666666667,-0.4216366509525553,33.69999999999982
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1990,15.185622119815669,2011.2,0.03058161772928214,305.8766666666668,0.2785240655401946,103.90000000000009
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1991,15.46708973374296,1540.9,0.3120492316565735,-164.42333333333332,0.28146761392729047,-470.29999999999995
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1992,15.20520022246941,1395.5,0.05015972038302404,-309.8233333333333,-0.26188951127354976,-145.4000000000001
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1993,15.077828981054786,1186.3,-0.07721152103159919,-519.0233333333333,-0.12737124141462353,-209.20000000000005
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1994,15.375069124423964,1709.7,0.22002862233757683,4.376666666666637,0.29724014336917826,523.4000000000001
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1995,15.241346006144392,1483.1,0.08630550405800703,-222.22333333333333,-0.13372311827957262,-226.60000000000014
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1996,15.171867198121369,1398.2,0.01682669603498299,-307.12333333333333,-0.06947880802302286,-84.89999999999986
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1997,15.518422299027137,1882.1,0.36338179694075085,176.77666666666667,0.3465551009057677,483.89999999999986
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1998,15.453202124935997,1878.0,0.29816162284961,172.67666666666668,-0.06522017409113978,-4.099999999999909
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,1999,15.033670634920634,1192.0,-0.12136986716575111,-513.3233333333333,-0.4195314900153626,-686.0
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2000,15.3796387961933,902.2,0.22459829410691468,-803.1233333333333,0.3459681612726655,-289.79999999999995
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2001,15.270001280081926,1430.1,0.11496077799553905,-275.22333333333336,-0.1096375161113734,527.8999999999999
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2002,15.399352918586791,1726.0,0.24431241650040367,20.676666666666677,0.12935163850486475,295.9000000000001
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2003,15.544265873015872,1311.2,0.3892253709294864,-394.12333333333333,0.14491295442908125,-414.79999999999995
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2004,15.365949511803239,1464.8,0.21090900971685192,-240.5233333333333,-0.17831636121263372,153.5999999999999
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2005,15.39867191500256,1206.8,0.243631412916174,-498.52333333333337,0.03272240319932074,-258.0
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2006,15.462542882744495,1787.5,0.3075023806581097,82.17666666666668,0.06387096774193601,580.7
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2007,15.307071812596007,1264.6,0.15203131050962013,-440.7233333333333,-0.15547107014848827,-522.9000000000001
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2008,15.263535100729205,1254.3,0.10849459864281889,-451.0233333333333,-0.043536711866801525,-10.299999999999955
KEN,Kenya,Sub-Saharan East Africa,Equatorial Bimodal / Semi-Arid,2009,15.74810547875064,1139.1999999999998,0.5930649766642538,-566.1233333333333,0.4845703780214343,-115.10000000000014
