country_code,country_name,region,climate_zone,year,season,temp_seasonal_mean,temp_seasonal_anomaly,precip_seasonal_total,precip_seasonal_anomaly
AUS,Australia,Oceania,Arid / Mediterranean,1972,Autumn (MAM),16.96064516129032,-0.508666666666666,49.4,-70.10666666666665
AUS,Australia,Oceania,Arid / Mediterranean,1972,Spring (SON),17.54673835125448,0.8360525686977294,109.7,-25.826666666666668
AUS,Australia,Oceania,Arid / Mediterranean,1972,Summer (DJF),23.636967000370785,-0.9238523844836403,153.79999999999998,22.249999999999996
AUS,Australia,Oceania,Arid / Mediterranean,1972,Winter (JJA),9.836093189964158,0.3014540023894862,62.7,-47.233333333333334
AUS,Australia,Oceania,Arid / Mediterranean,1973,Autumn (MAM),17.274444444444445,-0.19486738351254176,117.6,-1.906666666666652
AUS,Australia,Oceania,Arid / Mediterranean,1973,Spring (SON),16.175698924731183,-0.5349868578255693,269.5,133.97333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1973,Summer (DJF),24.609024577572967,0.04820519271854096,193.4,61.85
AUS,Australia,Oceania,Arid / Mediterranean,1973,Winter (JJA),9.804229390681003,0.269590203106332,187.4,77.46666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1974,Autumn (MAM),17.58279569892473,0.11348387096774222,203.39999999999998,83.89333333333335
AUS,Australia,Oceania,Arid / Mediterranean,1974,Spring (SON),14.536559139784947,-2.174126642771805,195.39999999999998,59.87333333333332
AUS,Australia,Oceania,Arid / Mediterranean,1974,Summer (DJF),23.546121351766516,-1.0146980330879103,163.5,31.950000000000003
AUS,Australia,Oceania,Arid / Mediterranean,1974,Winter (JJA),9.113225806451613,-0.42141338112305843,94.4,-15.533333333333342
AUS,Australia,Oceania,Arid / Mediterranean,1975,Autumn (MAM),17.345340501792112,-0.12397132616487383,54.7,-64.80666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1975,Spring (SON),16.45942652329749,-0.2512592592592604,179.4,43.873333333333335
AUS,Australia,Oceania,Arid / Mediterranean,1975,Summer (DJF),24.810791090629802,0.24997170577537867,98.19999999999999,-33.35
AUS,Australia,Oceania,Arid / Mediterranean,1975,Winter (JJA),10.025770609318997,0.4911314217443247,119.6,9.666666666666664
AUS,Australia,Oceania,Arid / Mediterranean,1976,Autumn (MAM),16.87688172043011,-0.5924301075268801,21.5,-98.00666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1976,Spring (SON),14.923369175627242,-1.7873166069295106,217.0,81.4733333333333
AUS,Australia,Oceania,Arid / Mediterranean,1976,Summer (DJF),23.44263997033741,-1.1181794145170123,266.8,135.25
AUS,Australia,Oceania,Arid / Mediterranean,1976,Winter (JJA),9.36078853046595,-0.17385065710872163,53.10000000000001,-56.83333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1977,Autumn (MAM),16.40462365591398,-1.0646881720430088,199.0,79.49333333333337
AUS,Australia,Oceania,Arid / Mediterranean,1977,Spring (SON),17.874301075268818,1.1636152927120655,57.4,-78.12666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1977,Summer (DJF),25.57695852534562,1.0161391404911981,110.60000000000001,-20.949999999999996
AUS,Australia,Oceania,Arid / Mediterranean,1977,Winter (JJA),9.15448028673835,-0.3801589008363206,37.5,-72.43333333333334
AUS,Australia,Oceania,Arid / Mediterranean,1978,Autumn (MAM),17.996200716845877,0.5268888888888897,176.7,57.193333333333335
AUS,Australia,Oceania,Arid / Mediterranean,1978,Spring (SON),15.997956989247314,-0.7127287933094385,160.6,25.07333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1978,Summer (DJF),23.701920122887866,-0.8588992619665596,174.3,42.75
AUS,Australia,Oceania,Arid / Mediterranean,1978,Winter (JJA),8.843655913978495,-0.6909832735961766,171.6,61.66666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1979,Autumn (MAM),16.950824372759858,-0.5184874551971296,122.0,2.4933333333333323
AUS,Australia,Oceania,Arid / Mediterranean,1979,Spring (SON),16.981648745519713,0.27096296296296235,102.69999999999999,-32.826666666666675
AUS,Australia,Oceania,Arid / Mediterranean,1979,Summer (DJF),26.73509984639017,2.1742804615357456,32.6,-98.94999999999999
AUS,Australia,Oceania,Arid / Mediterranean,1979,Winter (JJA),9.996666666666668,0.4620274790919954,68.4,-41.53333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1980,Autumn (MAM),18.1968458781362,0.727534050179214,121.30000000000001,1.7933333333333437
AUS,Australia,Oceania,Arid / Mediterranean,1980,Spring (SON),18.587526881720432,1.8768410991636781,38.7,-96.82666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1980,Summer (DJF),24.583240637745646,0.022421252891221616,135.7,4.150000000000006
AUS,Australia,Oceania,Arid / Mediterranean,1980,Winter (JJA),9.672114695340502,0.1374755077658308,91.7,-18.233333333333334
AUS,Australia,Oceania,Arid / Mediterranean,1981,Autumn (MAM),17.728028673835126,0.2587168458781382,84.8,-34.70666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1981,Spring (SON),17.451397849462367,0.740712066905615,106.1,-29.42666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1981,Summer (DJF),26.406720430107526,1.8459010452531028,93.9,-37.65
AUS,Australia,Oceania,Arid / Mediterranean,1981,Winter (JJA),9.350143369175628,-0.18449581839904403,163.6,53.66666666666665
AUS,Australia,Oceania,Arid / Mediterranean,1982,Autumn (MAM),17.253584229390682,-0.21572759856630577,109.69999999999999,-9.806666666666665
AUS,Australia,Oceania,Arid / Mediterranean,1982,Spring (SON),18.108960573476704,1.3982747909199507,46.300000000000004,-89.22666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1982,Summer (DJF),26.47688172043011,1.9160623355756847,44.599999999999994,-86.95
AUS,Australia,Oceania,Arid / Mediterranean,1982,Winter (JJA),9.645806451612904,0.11116726403823247,29.9,-80.03333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1983,Autumn (MAM),17.615985663082437,0.1466738351254501,250.6,131.09333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1983,Spring (SON),16.139068100358426,-0.5716176821983273,167.39999999999998,31.87333333333332
AUS,Australia,Oceania,Arid / Mediterranean,1983,Summer (DJF),25.281566820276495,0.7207474354220729,127.0,-4.54999999999999
AUS,Australia,Oceania,Arid / Mediterranean,1983,Winter (JJA),9.197598566308244,-0.33704062126642764,134.5,24.56666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1984,Autumn (MAM),16.317455197132617,-1.1518566308243716,62.199999999999996,-57.30666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1984,Spring (SON),16.246236559139785,-0.4644492234169674,145.4,9.873333333333328
AUS,Australia,Oceania,Arid / Mediterranean,1984,Summer (DJF),22.53707823507601,-2.0237411497784143,257.3,125.75
AUS,Australia,Oceania,Arid / Mediterranean,1984,Winter (JJA),9.761182795698923,0.22654360812425325,143.8,33.86666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1985,Autumn (MAM),17.546129032258065,0.07681720430107693,154.0,34.49333333333335
AUS,Australia,Oceania,Arid / Mediterranean,1985,Spring (SON),15.885878136200716,-0.824807646356034,219.3,83.77333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1985,Summer (DJF),23.911751152073734,-0.6490682327806899,86.30000000000001,-45.24999999999999
AUS,Australia,Oceania,Arid / Mediterranean,1985,Winter (JJA),9.19695340501792,-0.3376857825567505,96.19999999999999,-13.733333333333341
AUS,Australia,Oceania,Arid / Mediterranean,1986,Autumn (MAM),18.76953405017921,1.3002222222222226,65.6,-53.906666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1986,Spring (SON),15.377025089605736,-1.3336606929510164,156.3,20.773333333333326
AUS,Australia,Oceania,Arid / Mediterranean,1986,Summer (DJF),23.16643625192012,-1.3943831329343002,95.2,-36.349999999999994
AUS,Australia,Oceania,Arid / Mediterranean,1986,Winter (JJA),9.224982078853046,-0.3096571087216251,150.89999999999998,40.966666666666654
AUS,Australia,Oceania,Arid / Mediterranean,1987,Autumn (MAM),16.56451612903226,-0.9047956989247284,103.0,-16.50666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1987,Spring (SON),16.897025089605734,0.18633930704898263,102.9,-32.626666666666665
AUS,Australia,Oceania,Arid / Mediterranean,1987,Summer (DJF),24.18133640552995,-0.37948297932447045,187.0,55.449999999999996
AUS,Australia,Oceania,Arid / Mediterranean,1987,Winter (JJA),9.924301075268817,0.389661887694146,141.3,31.366666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1988,Autumn (MAM),17.99336917562724,0.524057347670252,141.1,21.593333333333337
AUS,Australia,Oceania,Arid / Mediterranean,1988,Spring (SON),17.195483870967742,0.48479808841099076,120.5,-15.02666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1988,Summer (DJF),24.775231738969225,0.21441235411480028,179.2,47.650000000000006
AUS,Australia,Oceania,Arid / Mediterranean,1988,Winter (JJA),10.457132616487455,0.9224934289127837,156.0,46.06666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1989,Autumn (MAM),17.8284229390681,0.35911111111111244,279.7,160.19333333333336
AUS,Australia,Oceania,Arid / Mediterranean,1989,Spring (SON),16.300394265232978,-0.4102915173237764,92.3,-43.226666666666674
AUS,Australia,Oceania,Arid / Mediterranean,1989,Summer (DJF),24.235099846390167,-0.3257195384642569,30.7,-100.85
AUS,Australia,Oceania,Arid / Mediterranean,1989,Winter (JJA),8.910358422939067,-0.624280764635604,107.19999999999999,-2.7333333333333414
AUS,Australia,Oceania,Arid / Mediterranean,1990,Autumn (MAM),17.793906810035843,0.32459498207885434,246.1,126.59333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1990,Spring (SON),16.64910394265233,-0.06158183990442012,90.7,-44.82666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1990,Summer (DJF),24.83225806451613,0.27143867966170515,130.0,-1.5499999999999972
AUS,Australia,Oceania,Arid / Mediterranean,1990,Winter (JJA),9.320716845878136,-0.21392234169653554,157.4,47.46666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1991,Autumn (MAM),17.40272401433692,-0.06658781362006987,39.5,-80.00666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1991,Spring (SON),17.111971326164873,0.40128554360812235,63.7,-71.82666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1991,Summer (DJF),25.00272657450077,0.44190718964634473,144.70000000000002,13.150000000000013
AUS,Australia,Oceania,Arid / Mediterranean,1991,Winter (JJA),10.47888888888889,0.9442497013142178,107.69999999999999,-2.2333333333333414
AUS,Australia,Oceania,Arid / Mediterranean,1992,Autumn (MAM),17.365232974910395,-0.10407885304659341,48.4,-71.10666666666665
AUS,Australia,Oceania,Arid / Mediterranean,1992,Spring (SON),14.555232974910396,-2.155452807646356,189.7,54.17333333333334
AUS,Australia,Oceania,Arid / Mediterranean,1992,Summer (DJF),21.541564701520212,-3.0192546833342155,350.4,218.85
AUS,Australia,Oceania,Arid / Mediterranean,1992,Winter (JJA),9.217670250896058,-0.3169689366786142,113.69999999999999,3.7666666666666586
AUS,Australia,Oceania,Arid / Mediterranean,1993,Autumn (MAM),17.237813620071684,-0.23149820788530442,71.3,-48.206666666666656
AUS,Australia,Oceania,Arid / Mediterranean,1993,Spring (SON),15.861756272401434,-0.8489295101553171,153.20000000000002,17.673333333333332
AUS,Australia,Oceania,Arid / Mediterranean,1993,Summer (DJF),23.657181259600616,-0.9036381252538099,108.69999999999999,-22.85
AUS,Australia,Oceania,Arid / Mediterranean,1993,Winter (JJA),10.249390681003584,0.7147514934289134,138.0,28.066666666666677
AUS,Australia,Oceania,Arid / Mediterranean,1994,Autumn (MAM),16.44258064516129,-1.0267311827956977,54.0,-65.50666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1994,Spring (SON),16.72397849462366,0.013292712066906631,95.0,-40.52666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1994,Summer (DJF),25.087980030721965,0.5271606458675429,97.20000000000002,-34.349999999999994
AUS,Australia,Oceania,Arid / Mediterranean,1994,Winter (JJA),9.877204301075269,0.3425651135005972,28.3,-81.63333333333334
AUS,Australia,Oceania,Arid / Mediterranean,1995,Autumn (MAM),16.078243727598565,-1.3910681003584215,85.9,-33.606666666666655
AUS,Australia,Oceania,Arid / Mediterranean,1995,Spring (SON),16.650537634408604,-0.06014814814814843,167.4,31.873333333333335
AUS,Australia,Oceania,Arid / Mediterranean,1995,Summer (DJF),22.77342549923195,-1.7873938856224736,210.9,79.35000000000001
AUS,Australia,Oceania,Arid / Mediterranean,1995,Winter (JJA),9.997562724014337,0.4629235364396654,69.30000000000001,-40.63333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1996,Autumn (MAM),16.461290322580645,-1.0080215053763422,105.3,-14.20666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1996,Spring (SON),15.78146953405018,-0.929216248506572,132.0,-3.526666666666678
AUS,Australia,Oceania,Arid / Mediterranean,1996,Summer (DJF),22.99136077122729,-1.5694586136271351,124.4,-7.149999999999999
AUS,Australia,Oceania,Arid / Mediterranean,1996,Winter (JJA),9.831003584229391,0.2963643966547191,159.9,49.96666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1997,Autumn (MAM),17.606559139784945,0.13724731182795877,47.5,-72.00666666666666
AUS,Australia,Oceania,Arid / Mediterranean,1997,Spring (SON),17.746308243727597,1.0356224611708467,153.2,17.673333333333332
AUS,Australia,Oceania,Arid / Mediterranean,1997,Summer (DJF),25.867895545314898,1.3070761604604766,75.9,-55.64999999999999
AUS,Australia,Oceania,Arid / Mediterranean,1997,Winter (JJA),9.194982078853046,-0.33965710872162563,99.60000000000001,-10.333333333333332
AUS,Australia,Oceania,Arid / Mediterranean,1998,Autumn (MAM),17.94562724014337,0.4763154121863818,95.9,-23.606666666666655
AUS,Australia,Oceania,Arid / Mediterranean,1998,Spring (SON),15.924516129032257,-0.786169653524493,191.9,56.37333333333333
AUS,Australia,Oceania,Arid / Mediterranean,1998,Summer (DJF),25.07062211981567,0.5098027349612456,97.9,-33.64999999999999
AUS,Australia,Oceania,Arid / Mediterranean,1998,Winter (JJA),9.809928315412186,0.2752891278375144,186.2,76.26666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1999,Autumn (MAM),16.555483870967745,-0.9138279569892447,91.69999999999999,-27.80666666666667
AUS,Australia,Oceania,Arid / Mediterranean,1999,Spring (SON),16.358888888888888,-0.3517968936678617,176.5,40.973333333333336
AUS,Australia,Oceania,Arid / Mediterranean,1999,Summer (DJF),24.372043010752687,-0.1887763741017364,133.1,1.5500000000000043
AUS,Australia,Oceania,Arid / Mediterranean,1999,Winter (JJA),9.978709677419355,0.4440704898446839,105.7,-4.233333333333334
AUS,Australia,Oceania,Arid / Mediterranean,2000,Autumn (MAM),16.948387096774194,-0.5209247311827946,175.5,55.99333333333333
AUS,Australia,Oceania,Arid / Mediterranean,2000,Spring (SON),16.808172043010753,0.09748626045400084,158.8,23.273333333333323
AUS,Australia,Oceania,Arid / Mediterranean,2000,Summer (DJF),24.080830552465702,-0.47998883238872025,63.800000000000004,-67.75
AUS,Australia,Oceania,Arid / Mediterranean,2000,Winter (JJA),8.956415770609318,-0.578223416965353,89.5,-20.43333333333334
AUS,Australia,Oceania,Arid / Mediterranean,2001,Autumn (MAM),16.73767025089606,-0.7316415770609298,119.0,-0.5066666666666535
AUS,Australia,Oceania,Arid / Mediterranean,2001,Spring (SON),16.49225806451613,-0.21842771804062208,90.30000000000001,-45.22666666666667
AUS,Australia,Oceania,Arid / Mediterranean,2001,Summer (DJF),25.873617511520738,1.3127981266663145,52.2,-79.35
AUS,Australia,Oceania,Arid / Mediterranean,2001,Winter (JJA),9.54784946236559,0.01321027479091974,109.30000000000001,-0.6333333333333329
AUS,Australia,Oceania,Arid / Mediterranean,2002,Autumn (MAM),17.980931899641575,0.5116200716845883,46.2,-73.30666666666666
AUS,Australia,Oceania,Arid / Mediterranean,2002,Spring (SON),19.122329749103944,2.4116439665471927,41.3,-94.22666666666667
AUS,Australia,Oceania,Arid / Mediterranean,2002,Summer (DJF),24.168548387096774,-0.39227099775765,142.1,10.549999999999994
AUS,Australia,Oceania,Arid / Mediterranean,2002,Winter (JJA),10.318888888888889,0.7842497013142177,29.699999999999996,-80.23333333333333
AUS,Australia,Oceania,Arid / Mediterranean,2003,Autumn (MAM),17.350250896057346,-0.11906093189964,70.5,-49.00666666666666
AUS,Australia,Oceania,Arid / Mediterranean,2003,Spring (SON),16.539390681003585,-0.1712951015531671,63.2,-72.32666666666667
AUS,Australia,Oceania,Arid / Mediterranean,2003,Summer (DJF),26.66409370199693,2.1032743171425032,126.5,-5.04999999999999
AUS,Australia,Oceania,Arid / Mediterranean,2003,Winter (JJA),10.195985663082437,0.6613464755077659,132.6,22.66666666666666
AUS,Australia,Oceania,Arid / Mediterranean,2004,Autumn (MAM),17.75293906810036,0.28362724014337165,17.4,-102.10666666666665
AUS,Australia,Oceania,Arid / Mediterranean,2004,Spring (SON),17.26415770609319,0.5534719235364385,100.5,-35.02666666666667
AUS,Australia,Oceania,Arid / Mediterranean,2004,Summer (DJF),25.527845754542085,0.9670263696876612,144.8,13.25
AUS,Australia,Oceania,Arid / Mediterranean,2004,Winter (JJA),9.987598566308243,0.4529593787335718,83.10000000000001,-26.833333333333332
AUS,Australia,Oceania,Arid / Mediterranean,2005,Autumn (MAM),18.927204301075268,1.457892473118281,13.100000000000001,-106.40666666666667
AUS,Australia,Oceania,Arid / Mediterranean,2005,Spring (SON),16.905913978494624,0.19522819593787233,178.0,42.47333333333333
AUS,Australia,Oceania,Arid / Mediterranean,2005,Summer (DJF),25.17926267281106,0.6184432879566361,64.3,-67.25
AUS,Australia,Oceania,Arid / Mediterranean,2005,Winter (JJA),10.666451612903225,1.131812425328554,159.8,49.86666666666666
AUS,Australia,Oceania,Arid / Mediterranean,2006,Autumn (MAM),17.080179211469535,-0.38913261648745373,16.9,-102.60666666666665
AUS,Australia,Oceania,Arid / Mediterranean,2006,Spring (SON),19.379964157706095,2.6692783751493425,12.2,-123.32666666666667
AUS,Australia,Oceania,Arid / Mediterranean,2006,Summer (DJF),26.91290322580645,2.352083840952028,64.5,-67.05000000000001
AUS,Australia,Oceania,Arid / Mediterranean,2006,Winter (JJA),9.679318996415772,0.14467980884109957,81.9,-28.03333333333334
AUS,Australia,Oceania,Arid / Mediterranean,2007,Autumn (MAM),19.091326164874552,1.6220143369175635,90.1,-29.40666666666666
AUS,Australia,Oceania,Arid / Mediterranean,2007,Spring (SON),18.546810035842295,1.8361242532855424,121.1,-14.426666666666677
AUS,Australia,Oceania,Arid / Mediterranean,2007,Summer (DJF),25.63375576036866,1.0729363755142398,175.8,44.25
AUS,Australia,Oceania,Arid / Mediterranean,2007,Winter (JJA),9.980752688172045,0.446113500597372,56.3,-53.63333333333334
AUS,Australia,Oceania,Arid / Mediterranean,2008,Autumn (MAM),17.261326164874554,-0.20798566308243474,51.6,-67.90666666666667
AUS,Australia,Oceania,Arid / Mediterranean,2008,Spring (SON),18.228387096774195,1.517701314217442,81.1,-54.42666666666667
AUS,Australia,Oceania,Arid / Mediterranean,2008,Summer (DJF),23.928772710418983,-0.6320466744354398,117.5,-14.050000000000004
AUS,Australia,Oceania,Arid / Mediterranean,2008,Winter (JJA),9.870967741935484,0.3363285543608126,86.1,-23.833333333333343
AUS,Australia,Oceania,Arid / Mediterranean,2009,Autumn (MAM),17.85383512544803,0.3845232974910419,63.6,-55.90666666666666
AUS,Australia,Oceania,Arid / Mediterranean,2009,Spring (SON),19.388028673835123,2.6773428912783737,39.400000000000006,-96.12666666666668
AUS,Australia,Oceania,Arid / Mediterranean,2009,Summer (DJF),26.378801843317973,1.8179824584635493,121.10000000000002,-10.449999999999982
AUS,Australia,Oceania,Arid / Mediterranean,2009,Winter (JJA),10.569283154121864,1.0346439665471923,97.3,-12.63333333333334
AUS,Australia,Oceania,Arid / Mediterranean,2010,Autumn (MAM),17.46236559139785,-0.006946236559137731,135.4,15.893333333333345
AUS,Australia,Oceania,Arid / Mediterranean,2010,Spring (SON),16.181756272401433,-0.5289295101553169,248.7,113.17333333333333
AUS,Australia,Oceania,Arid / Mediterranean,2010,Summer (DJF),24.543125960061445,-0.01769342479297838,261.5,129.95
AUS,Australia,Oceania,Arid / Mediterranean,2010,Winter (JJA),9.57268817204301,0.0380489844683396,112.9,2.9666666666666615
AUS,Australia,Oceania,Arid / Mediterranean,2011,Autumn (MAM),15.998566308243726,-1.4707455197132606,106.9,-12.606666666666658
AUS,Australia,Oceania,Arid / Mediterranean,2011,Spring (SON),17.70215053763441,0.9914647550776579,153.29999999999998,17.77333333333332
AUS,Australia,Oceania,Arid / Mediterranean,2011,Summer (DJF),24.302880184331798,-0.25793920052262703,146.6,15.050000000000004
AUS,Australia,Oceania,Arid / Mediterranean,2011,Winter (JJA),10.220071684587815,0.6854324970131428,62.2,-47.733333333333334
AUS,Australia,Oceania,Arid / Mediterranean,2012,Autumn (MAM),15.924121863799284,-1.5451899641577047,167.79999999999998,48.29333333333333
AUS,Australia,Oceania,Arid / Mediterranean,2012,Spring (SON),18.09863799283154,1.3879522102747892,60.0,-75.52666666666669
