country_code,country_name,region,climate_zone,year,month,temp_monthly_mean,precip_monthly_total,temp_baseline_climatology,precip_baseline_climatology,temp_monthly_anomaly,precip_monthly_anomaly,precip_monthly_pct_anomaly,date
AUS,Australia,Oceania,Arid / Mediterranean,1960,1,28.029032258064515,54.6,25.139032258064514,50.36666666666667,2.8900000000000006,4.233333333333334,8.40502978160159,1960-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,2,24.948275862068964,19.7,25.055899014778326,34.04333333333333,-0.10762315270936185,-14.34333333333333,-42.13257612846372,1960-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,3,23.783870967741933,5.9,22.09322580645161,35.736666666666665,1.6906451612903233,-29.836666666666666,-83.49034604980879,1960-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,4,18.32,15.6,17.362666666666666,40.24333333333333,0.9573333333333345,-24.64333333333333,-61.23581545597614,1960-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,5,11.670967741935485,24.0,12.952043010752687,43.526666666666664,-1.2810752688172027,-19.526666666666664,-44.861387655077344,1960-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,6,8.889999999999999,12.3,9.791444444444444,31.116666666666667,-0.9014444444444454,-18.816666666666666,-60.471344402785206,1960-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,7,9.716129032258063,49.6,8.741397849462366,36.21666666666667,0.974731182795697,13.383333333333333,36.95352047860101,1960-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,8,9.03225806451613,22.1,10.071075268817204,42.6,-1.0388172043010737,-20.5,-48.12206572769953,1960-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,9,12.883333333333333,30.2,12.850888888888887,40.263333333333335,0.03244444444444561,-10.063333333333336,-24.993790876728212,1960-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,10,17.338709677419356,3.0,16.861612903225808,52.983333333333334,0.4770967741935479,-49.983333333333334,-94.33784208870713,1960-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,11,19.18,58.9,20.419555555555558,42.28,-1.2395555555555582,16.619999999999997,39.309366130558175,1960-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1960,12,24.5258064516129,18.099999999999998,23.48752688172043,47.14,1.0382795698924703,-29.040000000000003,-61.60373355960967,1960-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,1,26.612903225806452,16.1,25.139032258064514,50.36666666666667,1.473870967741938,-34.266666666666666,-68.03441429516876,1961-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,2,25.321428571428573,32.4,25.055899014778326,34.04333333333333,0.2655295566502467,-1.6433333333333309,-4.82718104376774,1961-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,3,22.583870967741937,39.199999999999996,22.09322580645161,35.736666666666665,0.49064516129032754,3.463333333333331,9.691260143643312,1961-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,4,18.21333333333333,30.0,17.362666666666666,40.24333333333333,0.8506666666666653,-10.243333333333332,-25.453491261492584,1961-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,5,11.941935483870967,1.4,12.952043010752687,43.526666666666664,-1.0101075268817201,-42.126666666666665,-96.78358094654618,1961-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,6,11.066666666666666,47.0,9.791444444444444,31.116666666666667,1.2752222222222223,15.883333333333333,51.04445634708088,1961-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,7,9.12258064516129,48.300000000000004,8.741397849462366,36.21666666666667,0.38118279569892444,12.083333333333336,33.364012885411874,1961-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,8,10.064516129032258,35.5,10.071075268817204,42.6,-0.0065591397849456,-7.100000000000001,-16.666666666666668,1961-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,9,13.733333333333333,8.2,12.850888888888887,40.263333333333335,0.8824444444444453,-32.06333333333333,-79.6340756685156,1961-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,10,20.161290322580644,35.0,16.861612903225808,52.983333333333334,3.299677419354836,-17.983333333333334,-33.941491034916645,1961-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,11,21.433333333333334,174.5,20.419555555555558,42.28,1.0137777777777757,132.22,312.724692526017,1961-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1961,12,22.32903225806452,98.2,23.48752688172043,47.14,-1.158494623655912,51.06,108.31565549427238,1961-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,1,23.69677419354839,81.3,25.139032258064514,50.36666666666667,-1.4422580645161247,30.93333333333333,61.41628060886829,1962-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,2,24.442857142857143,2.9,25.055899014778326,34.04333333333333,-0.6130418719211832,-31.14333333333333,-91.48144521688046,1962-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,3,22.906451612903226,33.8,22.09322580645161,35.736666666666665,0.8132258064516158,-1.9366666666666674,-5.41927059043,1962-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,4,17.529999999999998,7.3999999999999995,17.362666666666666,40.24333333333333,0.16733333333333178,-32.843333333333334,-81.61186117783484,1962-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,5,12.564516129032258,47.4,12.952043010752687,43.526666666666664,-0.3875268817204294,3.873333333333335,8.898759381222243,1962-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,6,11.236666666666668,13.2,9.791444444444444,31.116666666666667,1.445222222222224,-17.916666666666668,-57.57900374933048,1962-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,7,9.919354838709678,23.4,8.741397849462366,36.21666666666667,1.1779569892473116,-12.81666666666667,-35.3888633225955,1962-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,8,10.290322580645162,46.300000000000004,10.071075268817204,42.6,0.2192473118279583,3.700000000000003,8.685446009389677,1962-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,9,13.526666666666667,37.4,12.850888888888887,40.263333333333335,0.67577777777778,-2.863333333333337,-7.111515853961429,1962-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,10,16.419354838709676,32.3,16.861612903225808,52.983333333333334,-0.4422580645161318,-20.683333333333337,-39.03743315508022,1962-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,11,22.683333333333334,14.3,20.419555555555558,42.28,2.2637777777777757,-27.98,-66.1778618732261,1962-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1962,12,23.13225806451613,35.8,23.48752688172043,47.14,-0.35526881720430126,-11.340000000000003,-24.056003394145105,1962-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,1,24.419354838709676,52.7,25.139032258064514,50.36666666666667,-0.7196774193548379,2.3333333333333357,4.632693580410329,1963-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,2,25.321428571428573,25.400000000000002,25.055899014778326,34.04333333333333,0.2655295566502467,-8.643333333333327,-25.389209830608035,1963-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,3,23.05483870967742,40.800000000000004,22.09322580645161,35.736666666666665,0.9616129032258094,5.06333333333334,14.168454435220616,1963-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,4,17.413333333333334,35.3,17.362666666666666,40.24333333333333,0.05066666666666819,-4.943333333333335,-12.283608051022949,1963-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,5,14.48709677419355,62.9,12.952043010752687,43.526666666666664,1.535053763440862,19.373333333333335,44.50911318731813,1963-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,6,9.973333333333333,65.1,9.791444444444444,31.116666666666667,0.18188888888888854,33.98333333333333,109.21264059989286,1963-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,7,8.074193548387097,31.8,8.741397849462366,36.21666666666667,-0.6672043010752695,-4.416666666666668,-12.195121951219514,1963-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,8,10.103225806451613,56.3,10.071075268817204,42.6,0.03215053763440956,13.699999999999996,32.15962441314553,1963-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,9,13.056666666666667,36.2,12.850888888888887,40.263333333333335,0.2057777777777794,-4.063333333333333,-10.09189502442255,1963-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,10,18.17096774193548,31.8,16.861612903225808,52.983333333333334,1.3093548387096732,-21.183333333333334,-39.98112614029569,1963-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,11,20.07,30.9,20.419555555555558,42.28,-0.3495555555555576,-11.380000000000003,-26.91579943235573,1963-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1963,12,23.664516129032258,64.2,23.48752688172043,47.14,0.17698924731182686,17.060000000000002,36.19007212558337,1963-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,1,24.948387096774194,18.8,25.139032258064514,50.36666666666667,-0.19064516129031972,-31.566666666666666,-62.67372600926539,1964-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,2,24.627586206896552,20.8,25.055899014778326,34.04333333333333,-0.42831280788177395,-13.243333333333329,-38.90140017624596,1964-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,3,23.461290322580645,19.8,22.09322580645161,35.736666666666665,1.368064516129035,-15.936666666666664,-44.59472064173118,1964-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,4,18.673333333333336,54.4,17.362666666666666,40.24333333333333,1.3106666666666698,14.156666666666666,35.17766917916011,1964-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,5,12.135483870967741,33.900000000000006,12.952043010752687,43.526666666666664,-0.8165591397849461,-9.626666666666658,-22.116710062796734,1964-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,6,10.336666666666668,56.1,9.791444444444444,31.116666666666667,0.5452222222222236,24.983333333333334,80.28923406534547,1964-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,7,9.206451612903225,35.3,8.741397849462366,36.21666666666667,0.46505376344085825,-0.9166666666666714,-2.531063046479534,1964-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,8,10.490322580645161,17.700000000000003,10.071075268817204,42.6,0.4192473118279576,-24.9,-58.45070422535211,1964-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,9,13.416666666666666,105.4,12.850888888888887,40.263333333333335,0.5657777777777788,65.13666666666667,161.77663713883598,1964-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,10,14.270967741935483,75.7,16.861612903225808,52.983333333333334,-2.5906451612903254,22.71666666666667,42.875117961623154,1964-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,11,21.39333333333333,28.200000000000003,20.419555555555558,42.28,0.973777777777773,-14.079999999999998,-33.301797540208135,1964-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1964,12,21.480645161290322,35.2,23.48752688172043,47.14,-2.0068817204301084,-11.939999999999998,-25.328807806533725,1964-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,1,25.164516129032258,1.6,25.139032258064514,50.36666666666667,0.025483870967743627,-48.766666666666666,-96.82329583057577,1965-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,2,27.142857142857142,1.3,25.055899014778326,34.04333333333333,2.086958128078816,-32.74333333333333,-96.18133751101539,1965-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,3,23.46451612903226,2.7,22.09322580645161,35.736666666666665,1.3712903225806485,-33.03666666666666,-92.44473463296333,1965-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,4,15.933333333333334,34.7,17.362666666666666,40.24333333333333,-1.4293333333333322,-5.5433333333333294,-13.774538225793082,1965-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,5,13.480645161290322,14.5,12.952043010752687,43.526666666666664,0.528602150537635,-29.026666666666664,-66.68708837494256,1965-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,6,9.41,19.6,9.791444444444444,31.116666666666667,-0.38144444444444403,-11.516666666666666,-37.011247991430096,1965-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,7,8.825806451612904,15.9,8.741397849462366,36.21666666666667,0.08440860215053725,-20.31666666666667,-56.09756097560976,1965-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,8,10.674193548387096,70.10000000000001,10.071075268817204,42.6,0.6031182795698928,27.500000000000007,64.55399061032865,1965-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,9,15.236666666666668,30.1,12.850888888888887,40.263333333333335,2.385777777777781,-10.163333333333334,-25.24215580759997,1965-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,10,19.138709677419353,73.7,16.861612903225808,52.983333333333334,2.277096774193545,20.71666666666667,39.10034602076125,1965-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,11,20.67,49.6,20.419555555555558,42.28,0.2504444444444438,7.32,17.313150425733205,1965-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1965,12,23.812903225806455,58.8,23.48752688172043,47.14,0.325376344086024,11.659999999999997,24.734832414085695,1965-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,1,26.719354838709677,4.4,25.139032258064514,50.36666666666667,1.5803225806451628,-45.96666666666667,-91.26406353408339,1966-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,2,24.339285714285715,15.8,25.055899014778326,34.04333333333333,-0.716613300492611,-18.24333333333333,-53.5885635954176,1966-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,3,21.806451612903224,21.7,22.09322580645161,35.736666666666665,-0.2867741935483856,-14.036666666666665,-39.278052420483164,1966-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,4,17.633333333333333,1.9,17.362666666666666,40.24333333333333,0.27066666666666706,-38.343333333333334,-95.27872111322787,1966-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,5,12.125806451612902,42.1,12.952043010752687,43.526666666666664,-0.8262365591397849,-1.4266666666666623,-3.2776841782815036,1966-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,6,8.886666666666667,9.1,9.791444444444444,31.116666666666667,-0.9047777777777775,-22.016666666666666,-70.7552222817354,1966-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,7,7.912903225806452,39.300000000000004,8.741397849462366,36.21666666666667,-0.8284946236559145,3.0833333333333357,8.513575701794759,1966-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,8,9.880645161290323,47.4,10.071075268817204,42.6,-0.19043010752688083,4.799999999999997,11.26760563380281,1966-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,9,12.236666666666668,58.6,12.850888888888887,40.263333333333335,-0.6142222222222191,18.336666666666666,45.54184949085189,1966-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,10,16.18709677419355,70.0,16.861612903225808,52.983333333333334,-0.6745161290322592,17.016666666666666,32.11701793016672,1966-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,11,20.52,31.5,20.419555555555558,42.28,0.10044444444444167,-10.780000000000001,-25.496688741721858,1966-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1966,12,23.32903225806452,67.0,23.48752688172043,47.14,-0.15849462365591194,19.86,42.12982605006364,1966-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,1,26.238709677419354,24.5,25.139032258064514,50.36666666666667,1.0996774193548404,-25.866666666666667,-51.3567174056916,1967-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,2,26.37142857142857,5.0,25.055899014778326,34.04333333333333,1.3155295566502438,-29.04333333333333,-85.31283658082836,1967-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,3,21.23225806451613,16.2,22.09322580645161,35.736666666666665,-0.8609677419354789,-19.536666666666665,-54.66840779778006,1967-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,4,18.87333333333333,2.0,17.362666666666666,40.24333333333333,1.5106666666666655,-38.24333333333333,-95.03023275076617,1967-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,5,13.509677419354839,20.7,12.952043010752687,43.526666666666664,0.5576344086021514,-22.826666666666664,-52.442946852504214,1967-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,6,11.96,28.0,9.791444444444444,31.116666666666667,2.1685555555555567,-3.116666666666667,-10.016068559185861,1967-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,7,9.048387096774194,10.2,8.741397849462366,36.21666666666667,0.30698924731182764,-26.01666666666667,-71.8361711919006,1967-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,8,9.332258064516129,41.199999999999996,10.071075268817204,42.6,-0.7388172043010748,-1.4000000000000057,-3.286384976525835,1967-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,9,12.843333333333334,22.8,12.850888888888887,40.263333333333335,-0.007555555555553539,-17.463333333333335,-43.372795761238514,1967-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,10,19.006451612903227,31.099999999999998,16.861612903225808,52.983333333333334,2.144838709677419,-21.883333333333336,-41.30229631959737,1967-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,11,21.77,2.4,20.419555555555558,42.28,1.3504444444444417,-39.88,-94.32355723746453,1967-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1967,12,23.73225806451613,0.39999999999999997,23.48752688172043,47.14,0.24473118279570016,-46.74,-99.15146372507425,1967-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,1,25.212903225806453,99.6,25.139032258064514,50.36666666666667,0.07387096774193935,49.23333333333333,97.74983454665784,1968-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,2,27.67241379310345,3.3000000000000003,25.055899014778326,34.04333333333333,2.616514778325122,-30.74333333333333,-90.30647214334671,1968-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,3,23.76451612903226,25.6,22.09322580645161,35.736666666666665,1.6712903225806492,-10.136666666666663,-28.36489133476354,1968-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,4,19.163333333333334,44.1,17.362666666666666,40.24333333333333,1.8006666666666682,3.856666666666669,9.583367845605904,1968-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,5,11.658064516129032,73.0,12.952043010752687,43.526666666666664,-1.293978494623655,29.473333333333336,67.71327921580641,1968-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,6,8.78,13.3,9.791444444444444,31.116666666666667,-1.0114444444444448,-17.816666666666666,-57.25763256561328,1968-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,7,7.651612903225807,37.599999999999994,8.741397849462366,36.21666666666667,-1.0897849462365592,1.3833333333333258,3.8196042337781657,1968-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,8,9.96774193548387,30.7,10.071075268817204,42.6,-0.1033333333333335,-11.900000000000002,-27.934272300469488,1968-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,9,12.860000000000001,10.299999999999999,12.850888888888887,40.263333333333335,0.009111111111113956,-29.96333333333334,-74.41841212020863,1968-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,10,17.94516129032258,15.9,16.861612903225808,52.983333333333334,1.0835483870967728,-37.083333333333336,-69.99056307014784,1968-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,11,20.743333333333332,19.7,20.419555555555558,42.28,0.3237777777777744,-22.580000000000002,-53.40586565752129,1968-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1968,12,21.96451612903226,132.4,23.48752688172043,47.14,-1.5230107526881724,85.26,180.8655070004243,1968-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,1,27.361290322580647,19.2,25.139032258064514,50.36666666666667,2.222258064516133,-31.166666666666668,-61.87954996690933,1969-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,2,25.153571428571432,90.0,25.055899014778326,34.04333333333333,0.09767241379310576,55.95666666666667,164.36894154508963,1969-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,3,21.309677419354838,85.69999999999999,22.09322580645161,35.736666666666665,-0.7835483870967721,49.963333333333324,139.80971924260794,1969-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,4,16.44666666666667,34.4,17.362666666666666,40.24333333333333,-0.9159999999999968,-5.843333333333334,-14.520003313178167,1969-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,5,11.570967741935483,42.0,12.952043010752687,43.526666666666664,-1.381075268817204,-1.5266666666666637,-3.5074283963853508,1969-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,6,9.16,41.0,9.791444444444444,31.116666666666667,-0.631444444444444,9.883333333333333,31.762185324049273,1969-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,7,9.48709677419355,48.699999999999996,8.741397849462366,36.21666666666667,0.7456989247311832,12.483333333333327,34.468476760239284,1969-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,8,10.606451612903227,34.5,10.071075268817204,42.6,0.5353763440860231,-8.100000000000001,-19.014084507042256,1969-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,9,10.053333333333335,35.300000000000004,12.850888888888887,40.263333333333335,-2.7975555555555527,-4.963333333333331,-12.327179402268394,1969-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,10,17.229032258064517,54.3,16.861612903225808,52.983333333333334,0.36741935483870947,1.3166666666666629,2.4850581944007475,1969-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,11,18.69333333333333,46.199999999999996,20.419555555555558,42.28,-1.7262222222222263,3.9199999999999946,9.271523178807934,1969-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1969,12,22.4741935483871,7.299999999999999,23.48752688172043,47.14,-1.0133333333333319,-39.84,-84.514212982605,1969-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,1,23.97741935483871,22.5,25.139032258064514,50.36666666666667,-1.1616129032258051,-27.866666666666667,-55.327597617471866,1970-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,2,26.789285714285715,5.699999999999999,25.055899014778326,34.04333333333333,1.7333866995073883,-28.34333333333333,-83.25663370214433,1970-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,3,20.051612903225806,39.3,22.09322580645161,35.736666666666665,-2.041612903225804,3.5633333333333326,9.971084786866895,1970-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,4,17.14333333333333,55.9,17.362666666666666,40.24333333333333,-0.21933333333333493,15.656666666666666,38.90499461608548,1970-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,5,11.170967741935485,19.4,12.952043010752687,43.526666666666664,-1.7810752688172027,-24.126666666666665,-55.429621687854194,1970-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,6,9.823333333333332,8.8,9.791444444444444,31.116666666666667,0.03188888888888819,-22.316666666666666,-71.71933583288698,1970-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,7,8.922580645161291,4.7,8.741397849462366,36.21666666666667,0.18118279569892515,-31.51666666666667,-87.02254947077773,1970-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,8,9.716129032258063,56.9,10.071075268817204,42.6,-0.35494623655914026,14.299999999999997,33.56807511737088,1970-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,9,11.183333333333334,92.6,12.850888888888887,40.263333333333335,-1.6675555555555537,52.33666666666666,129.9859259872506,1970-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,10,16.92258064516129,34.1,16.861612903225808,52.983333333333334,0.06096774193548171,-18.883333333333333,-35.640138408304495,1970-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,11,19.486666666666668,55.3,20.419555555555558,42.28,-0.9328888888888898,13.019999999999996,30.79470198675496,1970-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1970,12,23.651612903225807,20.5,23.48752688172043,47.14,0.16408602150537632,-26.64,-56.51251591005515,1970-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,1,25.13225806451613,80.1,25.139032258064514,50.36666666666667,-0.006774193548384488,29.733333333333327,59.033752481800114,1971-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,2,22.685714285714287,137.7,25.055899014778326,34.04333333333333,-2.3701847290640394,103.65666666666667,304.4844805639871,1971-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,3,23.148387096774194,12.4,22.09322580645161,35.736666666666665,1.0551612903225838,-23.336666666666666,-65.3017442402761,1971-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,4,18.3,16.7,17.362666666666666,40.24333333333333,0.9373333333333349,-23.543333333333333,-58.50244346889754,1971-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,5,12.48709677419355,11.5,12.952043010752687,43.526666666666664,-0.4649462365591379,-32.026666666666664,-73.57941491805789,1971-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,6,8.963333333333333,10.5,9.791444444444444,31.116666666666667,-0.8281111111111112,-20.616666666666667,-66.2560257096947,1971-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,7,7.929032258064517,57.1,8.741397849462366,36.21666666666667,-0.8123655913978496,20.883333333333333,57.662218131615276,1971-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,8,8.906451612903227,30.200000000000003,10.071075268817204,42.6,-1.1646236559139762,-12.399999999999999,-29.107981220657276,1971-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,9,13.03,25.7,12.850888888888887,40.263333333333335,0.1791111111111121,-14.563333333333336,-36.17021276595745,1971-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,10,16.338709677419356,9.0,16.861612903225808,52.983333333333334,-0.5229032258064521,-43.983333333333334,-83.01352626612142,1971-10-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,11,17.529999999999998,110.1,20.419555555555558,42.28,-2.8895555555555603,67.82,160.406811731315,1971-11-01
AUS,Australia,Oceania,Arid / Mediterranean,1971,12,22.20967741935484,105.5,23.48752688172043,47.14,-1.277849462365591,58.36,123.80144251166737,1971-12-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,1,22.480645161290322,92.6,25.139032258064514,50.36666666666667,-2.6583870967741916,42.23333333333333,83.85175380542685,1972-01-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,2,22.56896551724138,40.5,25.055899014778326,34.04333333333333,-2.4869334975369455,6.4566666666666706,18.96602369529033,1972-02-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,3,20.929032258064513,9.0,22.09322580645161,35.736666666666665,-1.1641935483870967,-26.736666666666665,-74.8157821098778,1972-03-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,4,16.64,27.7,17.362666666666666,40.24333333333333,-0.7226666666666652,-12.543333333333333,-31.168723598111487,1972-04-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,5,13.312903225806451,12.700000000000001,12.952043010752687,43.526666666666664,0.36086021505376387,-30.82666666666666,-70.82248430081175,1972-05-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,6,9.856666666666666,8.4,9.791444444444444,31.116666666666667,0.0652222222222214,-22.71666666666667,-73.00482056775577,1972-06-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,7,8.596774193548388,9.6,8.741397849462366,36.21666666666667,-0.1446236559139784,-26.616666666666667,-73.49286700414174,1972-07-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,8,11.05483870967742,44.7,10.071075268817204,42.6,0.9837634408602156,2.1000000000000014,4.929577464788736,1972-08-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,9,14.553333333333335,6.9,12.850888888888887,40.263333333333335,1.7024444444444473,-33.36333333333334,-82.8628197698485,1972-09-01
AUS,Australia,Oceania,Arid / Mediterranean,1972,10,17.693548387096776,59.2,16.861612903225808,52.983333333333334,0.8319354838709678,6.216666666666669,11.733249449512428,1972-10-01
